Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2006","2006","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2007","2007","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2008","2008","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2009","2009","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2010","2010","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2011","2011","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2012","2012","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2013","2013","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2014","2014","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2015","2015","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2016","2016","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2017","2017","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2018","2018","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2019","2019","%","90.6","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","020","Andorra","6121","Value","21045","Percentage of population using safely managed drinking water services (Percent)","2020","2020","%","90.6","X","Figure from international organizations",""
